team_number,score,autoLine,autoReef_tba_botRowCount,autoReef_tba_midRowCount,autoReef_tba_topRowCount,autoReef_trough,foulCount,netAlgaeCount,techFoulCount,teleopReef_tba_botRowCount,teleopReef_tba_midRowCount,teleopReef_tba_topRowCount,teleopReef_trough,wallAlgaeCount,endGame,possition,games,quality
frc1,86.32142857142857,0.9285714285714286,0.0,0.0,1.2142857142857142,0.2857142857142857,0.14285714285714285,0.6071428571428571,0.17857142857142858,2.357142857142857,2.75,6.178571428571429,2.5714285714285716,0.7142857142857143,Parked,1,"['2025miket_qm23', '2025miket_qm42', '2025misal_qm31', '2025misal_sf5m1', '2025miket_qm16', '2025miket_qm54', '2025miket_qm76', '2025miket_sf5m1', '2025misal_qm16', '2025misal_qm42', '2025misal_qm46', '2025misal_qm7', '2025miket_qm11', '2025miket_qm69', '2025misal_qm24', '2025miket_qm48', '2025miket_qm65', '2025misal_qm37', '2025misal_qm52', '2025misal_qm65', '2025misal_sf1m1', '2025miket_qm31', '2025miket_sf1m1', '2025miket_qm35', '2025miket_qm5', '2025misal_qm3', '2025misal_qm61', '2025misal_qm70']",-23.344472630920222
frc100,113.96296296296296,1.0,0.14814814814814814,0.07407407407407407,2.185185185185185,0.2962962962962963,0.37037037037037035,1.962962962962963,0.3333333333333333,2.888888888888889,4.962962962962963,8.444444444444445,1.6296296296296295,0.9259259259259259,Parked,2,"['2025cafr_qm6', '2025cafr_qm75', '2025casj_qm4', '2025casj_qm41', '2025casj_qm50', '2025casj_qm54', '2025cafr_sf5m1', '2025casj_qm26', '2025casj_sf6m1', '2025cafr_qm26', '2025cafr_qm43', '2025cafr_qm70', '2025casj_qm63', '2025casj_qm9', '2025cafr_qm13', '2025cafr_qm53', '2025cafr_qm21', '2025cafr_qm36', '2025cafr_qm62', '2025cafr_sf1m1', '2025casj_qm19', '2025casj_qm33', '2025casj_qm58', '2025casj_sf3m1', '2025cafr_qm31', '2025casj_qm13', '2025casj_qm69']",-0.3615873029684593
frc10000,82.375,1.0,0.125,0.25,0.625,0.375,0.5,0.375,2.5,2.125,2.875,5.625,1.125,0.75,Parked,2,"['2025cnsh_qm1', '2025cnsh_qm21', '2025cnsh_qm46', '2025cnsh_qm55', '2025cnsh_qm29', '2025cnsh_qm10', '2025cnsh_qm35', '2025cnsh_qm40']",-23.04095465193612
frc10001,81.67857142857143,0.9642857142857143,0.07142857142857142,0.0,1.0357142857142858,0.8928571428571429,0.32142857142857145,1.1785714285714286,0.5,1.2142857142857142,1.7142857142857142,5.785714285714286,5.535714285714286,0.6785714285714286,Parked,1,"['2025paphi_qm21', '2025paphi_qm32', '2025paphi_qm43', '2025paphi_qm46', '2025paphi_sf2m1', '2025paphi_sf9m1', '2025pawar_qm34', '2025paphi_qm26', '2025paphi_qm29', '2025pawar_qm13', '2025pawar_qm3', '2025pawar_qm41', '2025paphi_qm18', '2025pawar_qm52', '2025pawar_qm9', '2025paphi_sf12m1', '2025paphi_sf7m1', '2025pawar_qm18', '2025pawar_qm46', '2025pawar_qm56', '2025paphi_qm49', '2025paphi_qm8', '2025pawar_qm21', '2025paphi_qm1', '2025paphi_qm13', '2025paphi_qm35', '2025pawar_qm29', '2025pawar_qm38']",-22.479647019611562
frc10002,94.3030303030303,1.0,0.030303030303030304,0.09090909090909091,0.8484848484848485,0.6060606060606061,0.42424242424242425,0.45454545454545453,0.30303030303030304,1.9090909090909092,2.272727272727273,6.818181818181818,3.484848484848485,0.42424242424242425,Parked,3,"['2025ausc_qm10', '2025ausc_qm39', '2025ausc_qm53', '2025xxmel_qm15', '2025xxmel_qm27', '2025xxmel_qm39', '2025xxmel_qm5', '2025ausc_qm6', '2025xxmel_qm8', '2025ausc_qm14', '2025ausc_qm43', '2025xxmel_qm48', '2025xxmel_qm57', '2025xxmel_sf13m1', '2025xxmel_sf3m1', '2025xxmel_sf8m1', '2025ausc_qm35', '2025ausc_qm26', '2025ausc_qm58', '2025ausc_qm73', '2025ausc_sf4m1', '2025ausc_sf6m1', '2025ausc_sf9m1', '2025xxmel_qm18', '2025xxmel_qm23', '2025xxmel_qm31', '2025xxmel_qm53', '2025ausc_qm66', '2025xxmel_f1m1', '2025xxmel_qm11', '2025xxmel_qm42', '2025xxmel_qm45', '2025xxmel_sf11m1']",13.843637232017372
frc10004,65.92307692307692,0.8461538461538461,0.0,0.0,0.8461538461538461,0.19230769230769232,0.6538461538461539,0.7307692307692307,0.8846153846153846,0.9615384615384616,1.6153846153846154,5.653846153846154,1.0,0.5,Parked,2,"['2025vabla_qm20', '2025vabla_qm33', '2025vabla_qm7', '2025vapor_qm15', '2025vapor_qm27', '2025vabla_qm38', '2025vapor_qm23', '2025vapor_qm30', '2025vapor_sf3m1', '2025vapor_sf6m1', '2025vabla_qm44', '2025vabla_qm57', '2025vapor_qm41', '2025vapor_qm48', '2025vabla_qm52', '2025vapor_qm1', '2025vapor_qm8', '2025vabla_qm13', '2025vabla_qm23', '2025vabla_qm28', '2025vapor_qm11', '2025vapor_qm36', '2025vabla_qm2', '2025vabla_qm60', '2025vapor_qm45', '2025vapor_qm51']",-29.948839327066665
frc10006,45.0,0.32,0.08,0.08,0.24,0.24,0.16,1.0,0.52,0.92,1.28,1.96,3.56,0.52,Nothing,3,"['2025gagai_qm51', '2025gagwi_qm49', '2025gagwi_qm7', '2025gagai_qm14', '2025gagai_qm47', '2025gagai_qm57', '2025gagwi_qm40', '2025gagai_qm10', '2025gagai_qm27', '2025gagai_qm64', '2025gagwi_qm25', '2025gagwi_qm58', '2025gagai_qm34', '2025gagai_qm40', '2025gagai_qm5', '2025gagwi_qm22', '2025gagwi_qm4', '2025gagai_qm24', '2025gagwi_qm30', '2025gagwi_qm52', '2025gagwi_qm64', '2025gagai_qm21', '2025gagwi_qm16', '2025gagwi_qm45', '2025gagwi_sf7m1']",-31.678888982791847
frc10011,114.16666666666667,1.0,0.125,0.0,2.1458333333333335,0.25,0.16666666666666666,2.2291666666666665,0.7291666666666666,3.3333333333333335,5.229166666666667,6.958333333333333,0.7708333333333334,1.3958333333333333,Parked,3,"['2025alhu_qm23', '2025alhu_qm67', '2025alhu_sf11m1', '2025alhu_sf13m1', '2025alhu_sf1m1', '2025alhu_sf7m1', '2025gal_qm63', '2025ohmv_qm35', '2025ohmv_qm66', '2025ohsc_qm9', '2025alhu_qm51', '2025gal_qm12', '2025gal_qm81', '2025ohsc_qm12', '2025ohsc_qm2', '2025alhu_qm42', '2025alhu_qm62', '2025gal_qm21', '2025gal_qm73', '2025ohmv_qm15', '2025ohmv_qm30', '2025ohmv_qm55', '2025ohmv_sf12m1', '2025ohmv_sf3m1', '2025ohmv_sf8m1', '2025ohsc_qm22', '2025ohsc_sf4m1', '2025alhu_qm3', '2025alhu_qm56', '2025gal_qm109', '2025gal_qm37', '2025ohmv_qm61', '2025alhu_qm16', '2025alhu_qm81', '2025gal_qm121', '2025gal_qm99', '2025ohmv_qm24', '2025ohmv_qm40', '2025ohmv_qm8', '2025ohsc_qm18', '2025alhu_f1m1', '2025alhu_f1m2', '2025alhu_qm31', '2025alhu_qm9', '2025gal_qm46', '2025ohmv_qm72', '2025ohsc_qm27', '2025ohsc_sf6m1']",-7.91126574111405
frc10014,125.33823529411765,0.9411764705882353,0.08823529411764706,0.04411764705882353,2.073529411764706,0.29411764705882354,0.35294117647058826,2.4705882352941178,0.4117647058823529,3.573529411764706,5.117647058823529,8.514705882352942,2.3088235294117645,1.2352941176470589,Parked,2,"['2025new_qm115', '2025new_qm72', '2025txcmp2_qm13', '2025txcmp2_qm27', '2025txcmp2_qm59', '2025txhou_qm4', '2025txhou_qm54', '2025txhou1_qm36', '2025txpla_qm43', '2025txpla_qm57', '2025new_qm49', '2025new_qm6', '2025txcmp2_qm33', '2025txcmp2_qm40', '2025txhou_sf13m1', '2025txhou_sf8m1', '2025txhou1_f1m1', '2025txhou1_qm22', '2025txhou1_qm6', '2025txhou1_sf11m1', '2025txhou1_sf7m1', '2025txpla_qm15', '2025txpla_qm28', '2025new_qm103', '2025new_qm16', '2025txcmp2_qm71', '2025txcmp2_sf10m1', '2025txcmp2_sf3m1', '2025txcmp2_sf8m1', '2025txhou_qm26', '2025txhou_qm31', '2025txhou_qm50', '2025txhou_sf3m1', '2025txhou1_qm51', '2025txpla_qm23', '2025txpla_sf6m1', '2025new_qm63', '2025txcmp2_qm85', '2025txhou_qm20', '2025txhou_qm34', '2025txhou1_qm11', '2025txhou1_qm16', '2025txpla_qm3', '2025txpla_qm8', '2025new_qm37', '2025new_qm80', '2025txcmp2_qm50', '2025txcmp2_qm66', '2025txhou_qm12', '2025txhou_qm39', '2025txhou_qm46', '2025txhou_qm7', '2025txhou_sf11m1', '2025txhou1_qm58', '2025txpla_qm40', '2025txpla_qm61', '2025new_qm88', '2025txcmp2_qm22', '2025txcmp2_qm5', '2025txcmp2_qm76', '2025txhou_qm57', '2025txhou1_qm31', '2025txhou1_qm43', '2025txpla_qm20', '2025txpla_qm33', '2025txpla_qm49', '2025txpla_sf3m1', '2025txpla_sf9m1']",17.49109454313472
frc10015,103.609375,0.984375,0.140625,0.03125,1.90625,0.34375,0.3125,1.390625,0.421875,2.875,4.015625,7.421875,1.890625,0.75,Parked,2,"['2025mil_qm22', '2025mil_qm37', '2025mil_qm50', '2025oncmp1_qm25', '2025oncmp1_qm84', '2025onnew_qm15', '2025onnew_qm18', '2025onnew_qm27', '2025onnew_qm8', '2025onosh_qm35', '2025onosh_qm4', '2025onosh_sf10m1', '2025onosh_sf12m1', '2025onsca1_qm17', '2025onsca1_qm9', '2025mil_qm61', '2025oncmp1_qm91', '2025oncmp1_qm99', '2025onnew_f1m1', '2025onnew_f1m2', '2025onnew_qm5', '2025onnew_qm50', '2025onnew_sf11m1', '2025onnew_sf1m1', '2025onnew_sf7m1', '2025onosh_qm17', '2025onosh_qm24', '2025onosh_qm62', '2025onsca1_qm1', '2025onsca1_sf4m1', '2025mil_qm105', '2025oncmp1_qm38', '2025onosh_qm31', '2025onsca1_qm14', '2025oncmp1_qm57', '2025oncmp1_qm62', '2025onosh_qm42', '2025onosh_qm8', '2025onosh_sf4m1', '2025onosh_sf8m1', '2025mil_qm10', '2025mil_qm120', '2025oncmp1_qm14', '2025oncmp1_qm75', '2025onnew_qm30', '2025onnew_qm41', '2025onosh_qm46', '2025onsca1_qm21', '2025onsca1_qm27', '2025onsca1_sf6m1', '2025mil_qm75', '2025mil_qm86', '2025mil_qm97', '2025oncmp1_qm3', '2025oncmp1_qm33', '2025oncmp1_qm49', '2025onnew_qm24', '2025onnew_qm35', '2025onnew_qm45', '2025onnew_qm57', '2025onosh_qm14', '2025onosh_qm49', '2025onosh_qm55', '2025onsca1_qm5']",-19.699491645748324
frc10016,86.625,1.0,0.375,0.125,0.875,0.125,0.0,1.125,0.375,2.25,2.75,6.0,3.5,0.0,Parked,1,"['2025cnsh_qm41', '2025cnsh_qm49', '2025cnsh_qm36', '2025cnsh_qm54', '2025cnsh_qm13', '2025cnsh_qm29', '2025cnsh_qm20', '2025cnsh_qm7']",-20.012512590385825
frc10017,71.05,0.85,0.0,0.1,0.75,0.25,0.2,1.0,0.85,1.25,1.65,4.6,1.75,1.35,Parked,3,"['2025flor_qm3', '2025flor_qm55', '2025flwp_qm21', '2025flwp_qm28', '2025flor_qm29', '2025flwp_qm37', '2025flwp_qm56', '2025flor_qm36', '2025flor_qm74', '2025flwp_qm63', '2025flor_qm48', '2025flwp_qm68', '2025flor_qm82', '2025flor_qm9', '2025flwp_qm44', '2025flor_qm19', '2025flor_qm62', '2025flwp_qm14', '2025flwp_qm50', '2025flwp_qm6']",-29.928154461829067
frc10019,70.33333333333333,1.0,0.08333333333333333,0.0,0.4166666666666667,0.3333333333333333,0.25,1.1666666666666667,0.5833333333333334,0.75,1.6666666666666667,6.416666666666667,2.5,0.25,Parked,3,"['2025brba_qm21', '2025brba_qm56', '2025brba_qm43', '2025brba_qm30', '2025brba_qm72', '2025brba_sf5m1', '2025brba_qm2', '2025brba_qm12', '2025brba_qm66', '2025brba_qm79', '2025brba_sf10m1', '2025brba_sf1m1']",1.7811806474752672
frc1002,98.25925925925925,0.9629629629629629,0.16666666666666666,0.05555555555555555,1.4444444444444444,0.07407407407407407,0.07407407407407407,1.1666666666666667,0.18518518518518517,2.7037037037037037,4.537037037037037,6.888888888888889,1.962962962962963,1.0185185185185186,Parked,1,"['2025gaalb_qm1', '2025gaalb_qm24', '2025gaalb_sf2m1', '2025gaalb_sf9m1', '2025gacmp_qm57', '2025gadal_qm16', '2025gadal_qm49', '2025gadal_qm8', '2025gal_qm113', '2025gal_qm22', '2025gal_qm51', '2025gaalb_qm14', '2025gaalb_qm27', '2025gacmp_qm8', '2025gacmp_qm83', '2025gadal_qm29', '2025gaalb_qm21', '2025gaalb_qm44', '2025gacmp_qm21', '2025gacmp_qm40', '2025gacmp_qm75', '2025gadal_qm3', '2025gadal_qm39', '2025gadal_sf13m1', '2025gal_qm41', '2025gal_qm72', '2025gaalb_qm49', '2025gaalb_qm5', '2025gaalb_sf12m1', '2025gaalb_sf7m1', '2025gacmp_qm29', '2025gacmp_qm50', '2025gacmp_qm90', '2025gadal_qm23', '2025gal_qm30', '2025gaalb_qm10', '2025gaalb_qm32', '2025gacmp_qm35', '2025gacmp_qm62', '2025gadal_qm36', '2025gadal_qm43', '2025gadal_qm53', '2025gal_qm103', '2025gal_qm83', '2025gal_qm93', '2025gaalb_qm35', '2025gaalb_qm40', '2025gacmp_qm15', '2025gadal_qm19', '2025gadal_qm57', '2025gadal_sf11m1', '2025gadal_sf4m1', '2025gadal_sf8m1', '2025gal_qm4']",8.278239711453878
frc10021,134.1969696969697,0.9545454545454546,0.09090909090909091,0.16666666666666666,1.9696969696969697,0.5606060606060606,0.16666666666666666,2.1818181818181817,0.25757575757575757,4.96969696969697,6.515151515151516,8.696969696969697,3.1515151515151514,1.0303030303030303,Nothing,3,"['2025incmp_qm3', '2025incmp_qm8', '2025inkok_qm26', '2025inkok_qm53', '2025inlaf_qm82', '2025iri_qm89', '2025mil_qm59', '2025incmp_qm18', '2025incmp_qm60', '2025inkok_qm3', '2025inkok_qm68', '2025inkok_sf9m1', '2025inlaf_qm39', '2025inlaf_qm77', '2025iri_qm62', '2025mil_qm6', '2025incmp_qm46', '2025incmp_sf2m1', '2025incmp_sf9m1', '2025inkok_qm63', '2025inkok_qm9', '2025inlaf_qm10', '2025inlaf_qm4', '2025inlaf_qm56', '2025inlaf_sf12m1', '2025inlaf_sf2m1', '2025iri_qm23', '2025iri_qm41', '2025iri_qm51', '2025mil_qm123', '2025mil_qm14', '2025incmp_qm40', '2025incmp_qm71', '2025inkok_qm41', '2025inkok_qm79', '2025inlaf_qm16', '2025inlaf_qm34', '2025inlaf_qm63', '2025iri_qm31', '2025iri_qm77', '2025mil_qm27', '2025mil_qm47', '2025mil_qm89', '2025incmp_qm28', '2025incmp_qm66', '2025inkok_qm37', '2025inkok_qm57', '2025inkok_sf12m1', '2025inkok_sf2m1', '2025inkok_sf7m1', '2025inlaf_qm49', '2025inlaf_qm70', '2025iri_qm11', '2025iri_qm2', '2025mil_qm106', '2025mil_qm71', '2025incmp_qm23', '2025incmp_qm32', '2025incmp_qm51', '2025incmp_sf7m1', '2025inkok_qm15', '2025inkok_qm31', '2025inlaf_qm22', '2025inlaf_sf10m1', '2025inlaf_sf5m1', '2025mil_qm79']",11.968872397237263
frc10027,81.02564102564102,0.8461538461538461,0.10256410256410256,0.02564102564102564,1.0,0.38461538461538464,0.717948717948718,1.1794871794871795,0.4358974358974359,1.4102564102564104,3.4871794871794872,5.948717948717949,1.5897435897435896,0.717948717948718,Parked,1,"['2025oncmp1_qm14', '2025onsca_qm2', '2025onsca_qm49', '2025ontor_qm34', '2025ontor_qm52', '2025ontor_qm9', '2025ontor_sf5m1', '2025oncmp1_qm36', '2025oncmp1_qm55', '2025oncmp1_qm87', '2025onsca_qm33', '2025ontor_qm48', '2025oncmp1_qm76', '2025oncmp1_qm94', '2025onsca_qm11', '2025onsca_qm57', '2025onsca_qm7', '2025ontor_qm13', '2025oncmp1_qm20', '2025oncmp1_qm28', '2025oncmp1_qm63', '2025onsca_qm36', '2025onsca_qm40', '2025ontor_qm39', '2025ontor_sf10m1', '2025ontor_sf1m1', '2025oncmp1_qm50', '2025onsca_qm17', '2025onsca_qm21', '2025onsca_qm53', '2025ontor_qm17', '2025ontor_qm25', '2025ontor_qm29', '2025oncmp1_qm6', '2025oncmp1_qm71', '2025onsca_qm25', '2025ontor_qm2', '2025ontor_qm21', '2025ontor_qm43']",-23.629549105234204
frc10029,66.875,0.7916666666666666,0.16666666666666666,0.041666666666666664,0.4583333333333333,0.4583333333333333,0.0,0.8333333333333334,1.0416666666666667,1.625,1.1666666666666667,4.0,2.1666666666666665,1.25,Nothing,1,"['2025inlaf_qm49', '2025inmis_qm69', '2025inlaf_qm29', '2025inlaf_qm36', '2025inlaf_qm78', '2025inmis_qm22', '2025inmis_qm26', '2025inlaf_qm1', '2025inlaf_qm60', '2025inmis_qm3', '2025inmis_qm37', '2025inmis_qm51', '2025inlaf_qm15', '2025inlaf_qm22', '2025inlaf_qm9', '2025inmis_qm11', '2025inmis_qm18', '2025inmis_qm44', '2025inlaf_qm55', '2025inmis_qm56', '2025inmis_qm64', '2025inlaf_qm65', '2025inlaf_qm73', '2025inmis_qm31']",-31.48561049762786
frc10032,97.13157894736842,0.8947368421052632,0.07894736842105263,0.0,1.1578947368421053,0.47368421052631576,0.42105263157894735,2.1842105263157894,0.6578947368421053,1.763157894736842,2.9210526315789473,6.447368421052632,3.0526315789473686,0.9210526315789473,Parked,2,"['2025txfor_qm68', '2025txman_qm34', '2025cur_qm110', '2025cur_qm46', '2025cur_qm78', '2025txfor_qm19', '2025txfor_qm41', '2025txfor_qm50', '2025txman_qm18', '2025txman_qm29', '2025txman_qm5', '2025txman_sf2m1', '2025txman_sf9m1', '2025cur_qm11', '2025cur_qm61', '2025txfor_qm55', '2025txman_qm10', '2025cur_qm25', '2025cur_qm36', '2025cur_qm69', '2025txfor_qm1', '2025txfor_qm35', '2025txfor_qm47', '2025txman_qm25', '2025txman_qm38', '2025txman_qm48', '2025cur_qm98', '2025txfor_qm24', '2025txman_qm41', '2025txman_sf12m1', '2025txman_sf7m1', '2025cur_qm122', '2025txfor_qm13', '2025txfor_qm59', '2025txfor_qm7', '2025txman_qm1', '2025txman_qm13', '2025txman_qm44']",-15.401336808329418
frc10034,79.36363636363636,0.9090909090909091,0.09090909090909091,0.0,0.6363636363636364,0.36363636363636365,0.0,1.6363636363636365,0.5454545454545454,0.45454545454545453,2.3636363636363638,5.818181818181818,0.9090909090909091,0.45454545454545453,Nothing,1,"['2025ntwc_qm14', '2025ntwc_qm33', '2025ntwc_qm52', '2025ntwc_qm20', '2025ntwc_qm43', '2025ntwc_qm7', '2025ntwc_qm26', '2025ntwc_qm3', '2025ntwc_qm63', '2025ntwc_qm48', '2025ntwc_qm58']",-21.344688953867674
frc10041,35.666666666666664,0.8888888888888888,0.0,0.0,0.2222222222222222,0.1111111111111111,0.6666666666666666,0.2222222222222222,1.1111111111111112,0.7777777777777778,0.5555555555555556,1.6666666666666667,1.8888888888888888,0.7777777777777778,Parked,1,"['2025tuis2_qm24', '2025tuis2_qm52', '2025tuis2_qm59', '2025tuis2_qm45', '2025tuis2_qm65', '2025tuis2_qm40', '2025tuis2_qm8', '2025tuis2_qm13', '2025tuis2_qm31']",-28.624924231763067
frc10042,53.8235294117647,0.7647058823529411,0.0,0.0,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.47058823529411764,1.2941176470588236,4.411764705882353,1.6470588235294117,0.11764705882352941,Parked,3,"['2025tuak_qm24', '2025tuak_qm8', '2025tuak_qm33', '2025tuak_qm57', '2025tuak_qm13', '2025tuak_qm18', '2025tuak_qm45', '2025tuak_sf10m1', '2025tuak_sf12m1', '2025tuak_sf4m1', '2025tuak_qm51', '2025tuak_qm65', '2025tuak_qm40', '2025tuak_qm5', '2025tuak_qm60', '2025tuak_sf13m1', '2025tuak_sf8m1']",-2.4936854894904386
frc10043,83.26666666666667,0.8,0.0,0.0,1.8666666666666667,0.2,0.4,0.13333333333333333,1.0,2.0,4.933333333333334,6.266666666666667,1.6666666666666667,0.4666666666666667,Parked,3,"['2025tuis3_qm3', '2025tuis3_qm30', '2025tuis3_qm9', '2025tuis3_qm51', '2025tuis3_sf13m1', '2025tuis3_sf3m1', '2025tuis3_sf8m1', '2025tuis3_qm63', '2025tuis3_qm24', '2025tuis3_f1m1', '2025tuis3_f1m2', '2025tuis3_f1m3', '2025tuis3_qm41', '2025tuis3_qm46', '2025tuis3_sf11m1']",-22.602757237238905
frc10044,57.4,0.8,0.1,0.0,0.4,0.2,0.2,0.4,0.7,0.9,1.0,4.3,1.4,0.6,Parked,3,"['2025bcvi_qm40', '2025bcvi_qm65', '2025bcvi_qm51', '2025bcvi_qm2', '2025bcvi_qm57', '2025bcvi_qm31', '2025bcvi_qm79', '2025bcvi_qm13', '2025bcvi_qm19', '2025bcvi_qm46']",-35.490008809588396
frc10045,75.4,0.8,0.0,0.0,1.4,0.2,0.5,3.0,0.3,1.7,1.8,4.5,2.9,0.9,Nothing,3,"['2025flwp_qm5', '2025flwp_qm25', '2025flwp_qm49', '2025flwp_qm31', '2025flwp_qm10', '2025flwp_qm17', '2025flwp_qm72', '2025flwp_qm39', '2025flwp_qm56', '2025flwp_qm61']",-25.14133545919954
frc10050,33.55555555555556,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.2222222222222222,3.2222222222222223,0.8888888888888888,0.1111111111111111,1.3333333333333333,1.5555555555555556,0.2222222222222222,Parked,1,"['2025tuis2_qm54', '2025tuis2_qm29', '2025tuis2_qm34', '2025tuis2_qm62', '2025tuis2_qm18', '2025tuis2_qm9', '2025tuis2_qm1', '2025tuis2_qm46', '2025tuis2_qm67']",-25.575622973834356
frc10058,40.583333333333336,0.9166666666666666,0.0,0.0,0.08333333333333333,0.16666666666666666,0.4166666666666667,0.08333333333333333,0.5,0.5,0.16666666666666666,3.0833333333333335,1.5833333333333333,0.0,Parked,1,"['2025tuak_qm10', '2025tuak_qm6', '2025tuak_qm61', '2025tuak_qm35', '2025tuak_qm48', '2025tuak_qm65', '2025tuak_qm27', '2025tuak_qm23', '2025tuak_qm58', '2025tuak_qm17', '2025tuak_qm40', '2025tuak_qm43']",-17.94218290877604
frc10059,63.083333333333336,0.9166666666666666,0.0,0.0,0.75,0.3333333333333333,0.5,1.6666666666666667,1.0,2.0833333333333335,2.0,2.75,3.9166666666666665,0.3333333333333333,Parked,1,"['2025casj_qm1', '2025casj_qm25', '2025casj_qm31', '2025casj_qm56', '2025casj_qm11', '2025casj_qm35', '2025casj_qm48', '2025casj_qm52', '2025casj_qm66', '2025casj_qm74', '2025casj_qm16', '2025casj_qm42']",-46.915221137832155
frc10062,66.125,0.7916666666666666,0.0,0.0,0.5416666666666666,0.20833333333333334,0.125,1.3333333333333333,0.75,1.25,1.2916666666666667,4.083333333333333,1.8333333333333333,0.7083333333333334,Parked,1,"['2025txama_qm41', '2025txama_qm69', '2025txwac_qm27', '2025txama_qm12', '2025txama_qm32', '2025txama_qm58', '2025txwac_qm13', '2025txwac_qm31', '2025txwac_qm66', '2025txwac_qm77', '2025txama_qm6', '2025txwac_qm71', '2025txama_qm24', '2025txama_qm52', '2025txwac_qm3', '2025txwac_qm35', '2025txwac_qm54', '2025txama_qm47', '2025txama_qm18', '2025txama_qm28', '2025txama_qm64', '2025txwac_qm20', '2025txwac_qm42', '2025txwac_qm59']",-27.269593062585827
frc10063,103.84375,0.84375,0.09375,0.03125,1.375,0.25,0.3125,1.96875,0.25,3.65625,3.625,6.78125,1.28125,1.21875,Parked,1,"['2025bc_qm14', '2025mabos_qm44', '2025mabos_qm53', '2025mawor_qm43', '2025mawor_qm61', '2025mawor_qm7', '2025bc_qm25', '2025bc_qm40', '2025mabos_qm16', '2025mabos_qm76', '2025mabos_qm8', '2025mawor_qm38', '2025mawor_qm53', '2025mabos_qm2', '2025mawor_qm17', '2025bc_qm60', '2025bc_qm73', '2025mabos_qm21', '2025mabos_qm62', '2025mawor_qm48', '2025bc_qm83', '2025mabos_qm33', '2025mawor_qm23', '2025mawor_qm74', '2025bc_qm51', '2025bc_qm6', '2025mabos_qm26', '2025mabos_qm48', '2025mabos_qm68', '2025mawor_qm13', '2025mawor_qm32', '2025mawor_qm65']",-17.145716059834086
frc10064,68.3157894736842,0.9473684210526315,0.0,0.0,0.5789473684210527,0.15789473684210525,0.3684210526315789,0.7894736842105263,0.42105263157894735,1.105263157894737,2.3157894736842106,3.789473684210526,1.3157894736842106,1.4736842105263157,Parked,1,"['2025casf_qm31', '2025casf_qm51', '2025tuis_qm2', '2025tuis_qm22', '2025tuis_qm34', '2025tuis_qm51', '2025casf_qm10', '2025casf_qm16', '2025casf_qm22', '2025tuis_qm10', '2025casf_qm44', '2025casf_qm57', '2025casf_qm40', '2025casf_qm62', '2025casf_qm73', '2025tuis_qm58', '2025casf_qm6', '2025tuis_qm28', '2025tuis_qm41']",-17.50976608002928
frc10066,107.71052631578948,0.9736842105263158,0.02631578947368421,0.02631578947368421,1.3157894736842106,1.0263157894736843,0.18421052631578946,1.5,0.18421052631578946,2.6052631578947367,3.6842105263157894,6.5,6.605263157894737,1.263157894736842,Parked,2,"['2025melew_qm13', '2025melew_qm24', '2025melew_qm50', '2025necmp1_qm15', '2025necmp1_qm73', '2025vtbur_qm10', '2025vtbur_qm40', '2025vtbur_qm54', '2025vtbur_qm60', '2025melew_qm16', '2025melew_sf5m1', '2025necmp1_qm90', '2025vtbur_qm36', '2025melew_qm3', '2025melew_qm31', '2025necmp1_qm24', '2025necmp1_qm36', '2025necmp1_qm68', '2025vtbur_qm25', '2025melew_qm55', '2025necmp1_qm30', '2025necmp1_qm41', '2025melew_qm10', '2025melew_qm44', '2025melew_qm58', '2025necmp1_qm49', '2025necmp1_qm57', '2025necmp1_qm81', '2025vtbur_qm13', '2025vtbur_qm17', '2025vtbur_qm46', '2025melew_qm27', '2025melew_qm39', '2025melew_sf1m1', '2025necmp1_qm4', '2025vtbur_qm31', '2025vtbur_qm4', '2025vtbur_qm57']",-9.534162752008427
frc10069,63.125,0.5833333333333334,0.08333333333333333,0.0,0.7083333333333334,0.3333333333333333,0.3333333333333333,0.9583333333333334,0.5833333333333334,0.5416666666666666,1.125,5.458333333333333,1.7916666666666667,0.75,Nothing,1,"['2025njfla_qm50', '2025njfla_qm66', '2025njwas_qm59', '2025njfla_qm19', '2025njfla_qm2', '2025njfla_qm42', '2025njfla_qm55', '2025njwas_qm3', '2025njwas_qm43', '2025njfla_qm11', '2025njwas_qm21', '2025njwas_qm24', '2025njwas_qm37', '2025njfla_qm29', '2025njfla_qm38', '2025njwas_qm14', '2025njwas_qm30', '2025njwas_qm7', '2025njwas_qm52', '2025njwas_qm62', '2025njfla_qm15', '2025njfla_qm33', '2025njfla_qm59', '2025njwas_qm48']",-28.483093230350264
